bike_number,accumulated_hours_past,total_trips_past,bike_model
35426,49.25934333333333,153.0,CLASSIC
35428,16.707496111111112,59.0,CLASSIC
35429,43.06262388888889,153.0,CLASSIC
35431,72.22125583333333,252.0,CLASSIC
35436,19.19218944444444,76.0,CLASSIC
35438,32.54224583333333,132.0,CLASSIC
35439,22.69000222222222,17.0,CLASSIC
35440,11.094348611111112,38.0,CLASSIC
35444,64.9819786111111,295.0,CLASSIC
35445,63.98577111111111,145.0,CLASSIC
35446,50.60160527777778,179.0,CLASSIC
35450,31.90071611111111,85.0,CLASSIC
35451,48.70369361111111,153.0,CLASSIC
35453,51.12070916666667,149.0,CLASSIC
35454,85.1488638888889,189.0,CLASSIC
35455,47.40758472222223,176.0,CLASSIC
35456,35.37945805555555,149.0,CLASSIC
35463,17.717903888888888,82.0,CLASSIC
35465,59.01680583333334,181.0,CLASSIC
35466,54.04042972222222,216.0,CLASSIC
35470,26.50723027777778,92.0,CLASSIC
35471,40.81702944444445,128.0,CLASSIC
35475,18.166351388888888,75.0,CLASSIC
35477,55.71116805555557,202.0,CLASSIC
35482,28.20578194444445,98.0,CLASSIC
35486,50.94369111111111,195.0,CLASSIC
35491,14.586105833333333,61.0,CLASSIC
35496,5.520515555555555,31.0,CLASSIC
35500,57.721564166666674,242.0,CLASSIC
35502,19.1823925,67.0,CLASSIC
35504,65.53758111111111,205.0,CLASSIC
35505,22.9553625,88.0,CLASSIC
35507,55.18937,201.0,CLASSIC
35517,15.347709166666666,63.0,CLASSIC
35519,52.81657722222223,190.0,CLASSIC
35521,14.657086666666665,73.0,CLASSIC
35522,23.196666111111117,75.0,CLASSIC
35523,36.176275277777776,159.0,CLASSIC
35529,67.60666027777779,267.0,CLASSIC
35534,21.05465611111111,83.0,CLASSIC
35536,33.501506111111105,110.0,CLASSIC
35541,21.62571555555555,83.0,CLASSIC
35543,19.303659444444445,71.0,CLASSIC
35544,35.210193333333336,126.0,CLASSIC
35545,57.08744861111111,171.0,CLASSIC
35546,27.308877222222225,116.0,CLASSIC
35547,21.861244444444445,91.0,CLASSIC
35550,90.51064944444444,237.0,CLASSIC
35551,58.42663805555556,238.0,CLASSIC
35552,50.0536925,190.0,CLASSIC
35553,75.7176525,146.0,CLASSIC
35555,69.54019583333334,232.0,CLASSIC
35558,11.738014166666666,45.0,CLASSIC
35559,45.59035694444445,164.0,CLASSIC
35561,52.98142722222222,172.0,CLASSIC
35564,110.30415527777778,249.0,CLASSIC
35565,45.99192277777778,191.0,CLASSIC
35567,44.04972305555556,150.0,CLASSIC
35570,46.631774166666666,185.0,CLASSIC
35571,32.62980111111111,120.0,CLASSIC
35573,22.77157527777778,98.0,CLASSIC
35574,22.407508611111112,99.0,CLASSIC
35575,41.60763833333333,148.0,CLASSIC
35577,49.30922083333334,162.0,CLASSIC
35578,43.06009722222222,154.0,CLASSIC
35582,37.62538055555556,128.0,CLASSIC
35583,66.91264055555556,197.0,CLASSIC
35586,116.7427391666667,250.0,CLASSIC
35587,61.99579333333333,251.0,CLASSIC
35590,62.11203833333333,243.0,CLASSIC
35591,2.624582777777777,6.0,CLASSIC
35593,58.51385027777778,197.0,CLASSIC
35595,65.84385583333332,220.0,CLASSIC
35598,44.86026916666667,150.0,CLASSIC
35600,52.536209444444445,222.0,CLASSIC
35601,2.7661725,10.0,CLASSIC
35602,69.23939138888889,219.0,CLASSIC
35604,15.910254444444444,66.0,CLASSIC
35605,44.02006972222222,147.0,CLASSIC
35607,42.74028027777778,162.0,CLASSIC
35612,28.0433225,102.0,CLASSIC
35613,49.81384666666666,176.0,CLASSIC
35614,57.51583416666666,208.0,CLASSIC
35615,5.4726502777777775,25.0,CLASSIC
35620,9.925693055555556,49.0,CLASSIC
35627,47.82450777777778,204.0,CLASSIC
35630,110.62122444444444,259.0,CLASSIC
35632,15.54844361111111,51.0,CLASSIC
35633,56.08182444444445,210.0,CLASSIC
35636,68.62314083333334,180.0,CLASSIC
35638,40.07195416666666,124.0,CLASSIC
35639,44.29378888888888,173.0,CLASSIC
35641,43.37499388888889,144.0,CLASSIC
35642,71.25228777777777,217.0,CLASSIC
35643,20.34245555555556,98.0,CLASSIC
35645,55.72542861111111,89.0,CLASSIC
35648,27.062005000000006,115.0,CLASSIC
35649,54.78244388888888,138.0,CLASSIC
35650,69.55703361111111,228.0,CLASSIC
35651,61.65462305555555,234.0,CLASSIC
35652,39.981817500000005,140.0,CLASSIC
35653,43.03812722222223,185.0,CLASSIC
35656,14.225338055555556,57.0,CLASSIC
35657,26.56038444444444,109.0,CLASSIC
35658,30.10079555555555,77.0,CLASSIC
35662,37.09420416666666,140.0,CLASSIC
35666,43.81636583333334,153.0,CLASSIC
35669,29.10982944444444,110.0,CLASSIC
35671,48.88748416666667,170.0,CLASSIC
35672,47.62852833333333,197.0,CLASSIC
35673,56.97297888888889,180.0,CLASSIC
35675,56.71877277777778,198.0,CLASSIC
35677,37.57436083333333,168.0,CLASSIC
35679,40.93883916666666,91.0,CLASSIC
35680,60.391309166666666,102.0,CLASSIC
35685,51.922601666666665,207.0,CLASSIC
35688,70.52866305555554,145.0,CLASSIC
35691,70.41261666666666,235.0,CLASSIC
35693,60.48606972222223,181.0,CLASSIC
35695,38.9063,116.0,CLASSIC
35699,54.92778638888888,216.0,CLASSIC
35702,60.788788333333336,243.0,CLASSIC
35703,40.77893777777778,195.0,CLASSIC
35707,2.2049744444444443,7.0,CLASSIC
35709,29.908956944444444,114.0,CLASSIC
35713,31.779564444444453,98.0,CLASSIC
35714,49.48152777777778,203.0,CLASSIC
35716,24.674068611111117,96.0,CLASSIC
35717,49.1930225,171.0,CLASSIC
35718,55.56350333333334,184.0,CLASSIC
35720,40.77482055555557,141.0,CLASSIC
35722,34.80936777777778,123.0,CLASSIC
35724,11.146557222222222,54.0,CLASSIC
35726,20.42207055555556,72.0,CLASSIC
35728,51.96348388888889,202.0,CLASSIC
35729,32.97256527777778,162.0,CLASSIC
35733,57.44429527777778,198.0,CLASSIC
35734,57.29805972222224,236.0,CLASSIC
35735,41.88499361111111,162.0,CLASSIC
35738,33.329974166666666,118.0,CLASSIC
35741,72.12026361111111,242.0,CLASSIC
35742,50.64495972222223,196.0,CLASSIC
35747,65.5541838888889,256.0,CLASSIC
35750,34.640497499999995,162.0,CLASSIC
35752,48.29459361111111,169.0,CLASSIC
35754,23.445453611111112,89.0,CLASSIC
35755,55.68834472222223,208.0,CLASSIC
35758,81.40522750000001,200.0,CLASSIC
35762,37.65076166666667,113.0,CLASSIC
35763,11.26829388888889,37.0,CLASSIC
35764,33.149707500000005,106.0,CLASSIC
35765,8.944519444444445,27.0,CLASSIC
35768,1.517316111111111,8.0,CLASSIC
35771,70.85507,139.0,CLASSIC
35773,31.469709722222223,118.0,CLASSIC
35774,18.00518027777778,76.0,CLASSIC
35776,46.98345499999999,168.0,CLASSIC
35780,20.03839083333333,87.0,CLASSIC
35783,63.941480833333344,221.0,CLASSIC
35786,16.40094138888889,52.0,CLASSIC
35787,70.43977444444445,257.0,CLASSIC
35789,45.91886805555556,144.0,CLASSIC
35790,27.997175277777774,96.0,CLASSIC
35791,30.217959166666667,113.0,CLASSIC
35794,1.029703611111111,5.0,CLASSIC
35800,25.433730555555552,114.0,CLASSIC
35802,74.3709175,276.0,CLASSIC
35806,68.92957166666666,247.0,CLASSIC
35807,64.97130972222223,210.0,CLASSIC
35809,29.128815833333327,101.0,CLASSIC
35810,25.479499166666663,92.0,CLASSIC
35820,58.31464916666667,232.0,CLASSIC
35823,30.200446944444444,113.0,CLASSIC
35831,70.11057777777778,244.0,CLASSIC
35842,66.41277166666666,232.0,CLASSIC
35844,27.352396388888888,106.0,CLASSIC
35846,41.77018277777778,193.0,CLASSIC
35847,59.50454583333333,200.0,CLASSIC
35849,20.191141666666667,105.0,CLASSIC
35853,49.08023055555556,134.0,CLASSIC
35854,53.68765444444445,181.0,CLASSIC
35855,41.12311833333334,177.0,CLASSIC
35858,88.18159027777777,243.0,CLASSIC
35860,12.71788138888889,50.0,CLASSIC
35863,16.325555,55.0,CLASSIC
35867,31.40839666666667,122.0,CLASSIC
35869,57.24355250000001,185.0,CLASSIC
35870,25.817795555555563,77.0,CLASSIC
35871,51.35893222222222,191.0,CLASSIC
35877,21.800645555555555,88.0,CLASSIC
40006,18.951554444444444,78.0,CLASSIC
40008,60.83923416666666,173.0,CLASSIC
40014,30.22389305555556,114.0,CLASSIC
40016,43.91615555555556,202.0,CLASSIC
40017,40.53802611111111,137.0,CLASSIC
40018,61.85006527777777,195.0,CLASSIC
40019,53.931803888888886,186.0,CLASSIC
40020,56.04706222222222,214.0,CLASSIC
40022,32.40430472222222,122.0,CLASSIC
40025,37.56636805555556,155.0,CLASSIC
40028,0.1403261111111111,1.0,CLASSIC
40033,19.909261388888886,81.0,CLASSIC
40034,65.7080386111111,162.0,CLASSIC
40035,15.527459166666668,62.0,CLASSIC
40040,64.4429625,266.0,CLASSIC
40042,9.265605,35.0,CLASSIC
40043,37.14918888888888,153.0,CLASSIC
40046,22.40497833333333,92.0,CLASSIC
40047,32.52477361111111,122.0,CLASSIC
40048,77.2318936111111,192.0,CLASSIC
40050,15.01442,73.0,CLASSIC
40055,47.72977305555557,178.0,CLASSIC
40056,45.06222583333333,163.0,CLASSIC
40059,21.10282722222222,78.0,CLASSIC
40060,29.91335583333333,130.0,CLASSIC
40064,54.81813694444445,134.0,CLASSIC
40070,91.87179583333334,285.0,CLASSIC
40072,60.91697472222222,202.0,CLASSIC
40075,54.81111361111112,192.0,CLASSIC
40076,36.49529055555555,140.0,CLASSIC
40077,44.47723,161.0,CLASSIC
40080,32.34699888888889,98.0,CLASSIC
40082,42.43340138888889,155.0,CLASSIC
40083,33.04616583333333,123.0,CLASSIC
40084,41.87651416666666,179.0,CLASSIC
40085,26.94111888888889,95.0,CLASSIC
40087,42.92566472222223,127.0,CLASSIC
40093,52.95464194444445,203.0,CLASSIC
40098,38.54541972222222,96.0,CLASSIC
40099,67.29966472222222,204.0,CLASSIC
40102,66.51817361111111,230.0,CLASSIC
40104,53.29617,190.0,CLASSIC
40108,65.77728444444445,255.0,CLASSIC
40109,48.84654472222221,198.0,CLASSIC
40113,30.55921027777778,97.0,CLASSIC
40114,28.42748583333333,126.0,CLASSIC
40117,70.75487166666667,169.0,CLASSIC
40122,40.812714166666666,176.0,CLASSIC
40124,52.86022527777777,159.0,CLASSIC
40127,51.52202916666666,154.0,CLASSIC
40129,24.47970333333333,105.0,CLASSIC
40131,94.10582833333336,246.0,CLASSIC
40133,54.78463027777778,173.0,CLASSIC
40135,47.65758833333333,147.0,CLASSIC
40136,19.859208055555555,63.0,CLASSIC
40144,80.36319888888889,278.0,CLASSIC
40145,27.43143277777778,108.0,CLASSIC
40147,10.745,44.0,CLASSIC
40148,20.513776666666665,83.0,CLASSIC
40157,28.714412222222222,121.0,CLASSIC
40160,31.837945,126.0,CLASSIC
40163,45.70491555555556,151.0,CLASSIC
40164,51.95200388888888,178.0,CLASSIC
40166,57.18418944444444,179.0,CLASSIC
40168,65.5893525,162.0,CLASSIC
40171,28.715315833333328,119.0,CLASSIC
40173,18.494447222222224,73.0,CLASSIC
40174,21.479362222222225,97.0,CLASSIC
40177,34.424618888888894,147.0,CLASSIC
40179,40.994796944444445,149.0,CLASSIC
40187,63.96447055555555,202.0,CLASSIC
40188,30.434439166666664,125.0,CLASSIC
40191,58.033724444444445,230.0,CLASSIC
40197,30.41324888888889,113.0,CLASSIC
40198,69.47392305555555,92.0,CLASSIC
40201,40.59523777777778,164.0,CLASSIC
40202,42.618162777777776,148.0,CLASSIC
40203,6.3219602777777775,11.0,CLASSIC
40205,35.626035,143.0,CLASSIC
40211,43.61508361111112,130.0,CLASSIC
40215,15.838158611111112,58.0,CLASSIC
40216,46.05014277777777,165.0,CLASSIC
40218,6.888095833333334,24.0,CLASSIC
40219,3.6293975,17.0,CLASSIC
40220,39.93518555555555,167.0,CLASSIC
40221,14.872163333333331,69.0,CLASSIC
40225,23.806375,103.0,CLASSIC
40227,62.78832222222223,254.0,CLASSIC
40229,50.48375500000001,178.0,CLASSIC
40230,43.53356083333333,162.0,CLASSIC
40235,45.53882055555556,149.0,CLASSIC
40238,27.74649361111111,88.0,CLASSIC
40239,17.733850555555552,69.0,CLASSIC
40240,19.37512555555556,94.0,CLASSIC
40242,49.31972777777777,197.0,CLASSIC
40243,58.108241666666665,178.0,CLASSIC
40251,30.984585833333337,119.0,CLASSIC
40252,76.27633999999999,281.0,CLASSIC
40254,51.187895000000005,192.0,CLASSIC
40256,63.07602666666668,203.0,CLASSIC
40257,67.7647675,249.0,CLASSIC
40259,31.313681111111112,102.0,CLASSIC
40261,28.270490277777785,75.0,CLASSIC
40263,58.80492361111111,194.0,CLASSIC
40265,65.49217944444445,245.0,CLASSIC
40268,22.3101,107.0,CLASSIC
40270,33.401430000000005,90.0,CLASSIC
40271,44.45751027777778,145.0,CLASSIC
40272,52.20035416666667,208.0,CLASSIC
40273,24.855298333333334,88.0,CLASSIC
40274,51.07456666666667,188.0,CLASSIC
40275,67.15733694444444,202.0,CLASSIC
40278,78.2153302777778,209.0,CLASSIC
40282,4.487731111111112,24.0,CLASSIC
40283,55.29142111111112,188.0,CLASSIC
40285,48.72123083333333,201.0,CLASSIC
40286,39.80336333333333,142.0,CLASSIC
40287,35.47400888888889,128.0,CLASSIC
40288,28.166395277777774,128.0,CLASSIC
40289,72.04523611111111,238.0,CLASSIC
40290,65.91677138888888,214.0,CLASSIC
40291,58.51235027777778,200.0,CLASSIC
40292,65.34326944444445,251.0,CLASSIC
40295,37.79988527777778,129.0,CLASSIC
40296,42.76331694444445,170.0,CLASSIC
40297,68.06957666666668,244.0,CLASSIC
40298,42.35441777777778,144.0,CLASSIC
40299,68.82804611111112,166.0,CLASSIC
40301,40.15101194444444,165.0,CLASSIC
40302,33.08644833333333,118.0,CLASSIC
40304,41.026041388888885,146.0,CLASSIC
40305,39.89738722222222,138.0,CLASSIC
40307,76.54671833333335,284.0,CLASSIC
40311,19.07419388888889,82.0,CLASSIC
40314,31.439502777777776,150.0,CLASSIC
40315,76.78515611111109,241.0,CLASSIC
40316,64.20143,237.0,CLASSIC
40317,22.61155527777777,103.0,CLASSIC
40319,59.62968083333333,179.0,CLASSIC
40322,51.06956722222222,200.0,CLASSIC
40323,47.980714444444445,150.0,CLASSIC
40325,24.09114055555556,92.0,CLASSIC
40328,29.430509444444446,126.0,CLASSIC
40330,20.710380000000004,74.0,CLASSIC
40332,67.2942525,210.0,CLASSIC
40333,63.37833833333334,171.0,CLASSIC
40334,56.8102375,167.0,CLASSIC
40335,19.83521888888889,77.0,CLASSIC
40337,32.65662861111111,109.0,CLASSIC
40339,45.48032916666667,167.0,CLASSIC
40341,29.15853888888889,106.0,CLASSIC
40342,43.25830166666666,152.0,CLASSIC
40343,46.44778638888889,169.0,CLASSIC
40345,50.33351583333333,155.0,CLASSIC
40347,74.35415,215.0,CLASSIC
40348,45.55116999999999,198.0,CLASSIC
40508,13.830524722222224,53.0,CLASSIC
40513,39.40627805555555,167.0,CLASSIC
40517,0.5483825,1.0,CLASSIC
40519,47.49317972222223,162.0,CLASSIC
40523,37.387275,114.0,CLASSIC
40528,27.357786666666662,75.0,CLASSIC
40529,60.81372638888888,146.0,CLASSIC
40536,84.76890416666666,192.0,CLASSIC
40543,13.395398611111112,60.0,CLASSIC
40548,26.104693055555558,99.0,CLASSIC
40550,37.97948222222222,133.0,CLASSIC
40551,33.49312888888889,124.0,CLASSIC
40552,46.08489361111111,188.0,CLASSIC
40553,57.56514305555556,210.0,CLASSIC
40554,55.85360138888889,179.0,CLASSIC
40558,56.45594666666666,184.0,CLASSIC
40559,33.50534555555556,134.0,CLASSIC
40561,32.78331083333333,133.0,CLASSIC
40562,59.50897027777778,204.0,CLASSIC
40563,85.54980972222224,186.0,CLASSIC
40565,32.93138944444445,129.0,CLASSIC
40566,47.96126666666666,154.0,CLASSIC
40567,64.92310194444444,232.0,CLASSIC
40569,50.06748111111111,170.0,CLASSIC
40571,25.522761111111112,116.0,CLASSIC
40572,24.31181972222222,104.0,CLASSIC
40573,83.11480555555556,249.0,CLASSIC
40574,45.33399166666666,136.0,CLASSIC
40577,5.0465116666666665,31.0,CLASSIC
40578,41.53844194444444,156.0,CLASSIC
40582,64.109575,222.0,CLASSIC
40583,32.4555425,130.0,CLASSIC
40586,45.10584083333333,79.0,CLASSIC
40587,85.12429500000002,228.0,CLASSIC
40588,55.887975833333336,178.0,CLASSIC
40589,33.565134722222226,129.0,CLASSIC
40591,26.73025888888889,102.0,CLASSIC
40592,39.32400138888889,80.0,CLASSIC
40593,39.454295277777774,150.0,CLASSIC
40595,39.91852222222223,136.0,CLASSIC
40597,44.51118833333334,123.0,CLASSIC
40600,64.56790083333334,219.0,CLASSIC
40601,56.623465,196.0,CLASSIC
40602,44.65580388888888,132.0,CLASSIC
40605,26.64421305555556,97.0,CLASSIC
40607,55.90040388888889,168.0,CLASSIC
40609,77.0626077777778,235.0,CLASSIC
40613,40.274258888888895,161.0,CLASSIC
40615,24.26832111111111,105.0,CLASSIC
40619,24.35578333333333,100.0,CLASSIC
40620,62.630581388888885,221.0,CLASSIC
40622,61.65462333333332,222.0,CLASSIC
40623,60.00147222222222,206.0,CLASSIC
40624,54.65435861111112,182.0,CLASSIC
40626,62.84263888888889,255.0,CLASSIC
40627,60.38495861111111,232.0,CLASSIC
40628,43.03059638888889,150.0,CLASSIC
40629,17.44826583333333,66.0,CLASSIC
40631,33.144061666666666,101.0,CLASSIC
40633,20.82467916666667,75.0,CLASSIC
40634,45.79321222222222,187.0,CLASSIC
40635,54.42386777777778,211.0,CLASSIC
40636,45.15529833333334,217.0,CLASSIC
40638,62.59811111111111,209.0,CLASSIC
40646,10.842713888888888,44.0,CLASSIC
40648,64.58764277777777,248.0,CLASSIC
40649,60.59061333333333,235.0,CLASSIC
40654,54.372877777777774,190.0,CLASSIC
40655,15.502061944444446,44.0,CLASSIC
40657,27.22503611111111,69.0,CLASSIC
40659,48.06238416666667,177.0,CLASSIC
40661,27.49200083333333,97.0,CLASSIC
40663,63.233017777777775,230.0,CLASSIC
40664,50.815000000000005,141.0,CLASSIC
40666,19.118631111111107,78.0,CLASSIC
40667,19.500486111111112,75.0,CLASSIC
40668,1.8600258333333333,8.0,CLASSIC
40671,67.84730055555555,213.0,CLASSIC
40680,33.94338916666667,107.0,CLASSIC
40681,102.37753194444446,255.0,CLASSIC
40683,21.430992777777774,69.0,CLASSIC
40685,82.16577805555556,250.0,CLASSIC
40686,34.01938694444444,134.0,CLASSIC
40687,52.57132833333333,218.0,CLASSIC
40690,28.758303333333327,91.0,CLASSIC
40693,34.55165444444445,110.0,CLASSIC
40697,28.06846916666667,107.0,CLASSIC
40698,71.39199583333334,268.0,CLASSIC
40699,78.89061166666666,241.0,CLASSIC
40700,26.41692527777777,91.0,CLASSIC
40703,57.53141833333333,190.0,CLASSIC
40707,7.281703888888888,22.0,CLASSIC
40709,44.21613111111111,201.0,CLASSIC
40710,44.48147500000001,153.0,CLASSIC
40713,51.46634916666666,204.0,CLASSIC
40715,62.965325,178.0,CLASSIC
40716,39.28293694444445,156.0,CLASSIC
40724,45.511136388888886,156.0,CLASSIC
40725,32.55280888888889,127.0,CLASSIC
40729,72.37309833333333,250.0,CLASSIC
40730,28.563351944444445,111.0,CLASSIC
40731,75.77165611111113,233.0,CLASSIC
40735,22.753606111111107,81.0,CLASSIC
40738,20.7339675,80.0,CLASSIC
40740,23.429811944444445,92.0,CLASSIC
40741,69.15338222222222,212.0,CLASSIC
40743,41.29194916666667,153.0,CLASSIC
40745,8.3721575,42.0,CLASSIC
40748,64.34983527777777,206.0,CLASSIC
40750,74.08076194444446,237.0,CLASSIC
40752,64.61890944444444,184.0,CLASSIC
40753,32.564598333333336,138.0,CLASSIC
40755,53.50276638888889,218.0,CLASSIC
40757,70.68167305555555,226.0,CLASSIC
40758,41.63922472222222,174.0,CLASSIC
40759,2.0067666666666666,9.0,CLASSIC
40762,50.69309388888889,224.0,CLASSIC
40764,50.09815722222222,166.0,CLASSIC
40765,67.1376388888889,229.0,CLASSIC
40766,59.6724425,192.0,CLASSIC
40769,24.745109166666666,115.0,CLASSIC
40770,17.156478055555553,64.0,CLASSIC
40773,70.39922888888889,276.0,CLASSIC
40774,45.51251833333333,192.0,CLASSIC
40778,41.55749944444445,148.0,CLASSIC
40781,60.18954527777778,208.0,CLASSIC
40786,52.33671444444444,184.0,CLASSIC
40789,40.02970527777777,132.0,CLASSIC
40790,24.274170277777777,106.0,CLASSIC
40792,75.43728944444445,215.0,CLASSIC
40794,63.6291175,216.0,CLASSIC
40795,23.20867861111111,105.0,CLASSIC
40796,82.68832333333333,265.0,CLASSIC
40800,53.49158444444444,185.0,CLASSIC
40801,76.81634972222221,283.0,CLASSIC
40802,43.46410611111111,121.0,CLASSIC
40804,43.586339166666654,164.0,CLASSIC
40809,29.56359305555555,79.0,CLASSIC
40810,28.550206944444447,115.0,CLASSIC
40811,47.96534916666666,122.0,CLASSIC
40814,72.77473138888888,229.0,CLASSIC
40815,69.84767694444443,233.0,CLASSIC
40817,46.31417638888889,188.0,CLASSIC
40819,49.40030305555556,212.0,CLASSIC
40821,18.445896111111114,79.0,CLASSIC
40822,40.46261916666666,132.0,CLASSIC
40823,54.14546277777777,186.0,CLASSIC
40828,1.813546111111111,7.0,CLASSIC
40833,62.66879833333333,225.0,CLASSIC
40834,32.737524722222226,105.0,CLASSIC
40839,98.33220805555555,244.0,CLASSIC
40841,75.66972194444443,267.0,CLASSIC
40845,71.08040611111112,134.0,CLASSIC
40847,72.79073694444445,265.0,CLASSIC
40848,74.90415555555555,222.0,CLASSIC
40849,35.68268555555556,136.0,CLASSIC
40850,33.19580222222222,153.0,CLASSIC
40851,45.32439361111111,218.0,CLASSIC
40852,139.42137694444443,208.0,CLASSIC
40853,22.54795027777778,92.0,CLASSIC
40854,92.51157694444444,257.0,CLASSIC
40860,66.8708763888889,205.0,CLASSIC
40861,54.94495694444444,171.0,CLASSIC
40864,43.63129888888889,111.0,CLASSIC
40869,84.85283472222223,257.0,CLASSIC
40870,24.402629722222223,89.0,CLASSIC
40872,39.09935277777778,137.0,CLASSIC
40873,18.10815833333333,88.0,CLASSIC
40874,4.809966944444445,12.0,CLASSIC
40878,37.74953861111111,151.0,CLASSIC
40880,23.695502222222224,105.0,CLASSIC
40881,67.36661861111111,285.0,CLASSIC
40882,11.896475833333332,55.0,CLASSIC
40888,16.77766972222222,75.0,CLASSIC
40892,58.52665222222223,226.0,CLASSIC
40893,41.96477138888888,176.0,CLASSIC
40895,29.663791111111117,128.0,CLASSIC
40898,90.92558888888888,210.0,CLASSIC
40899,67.36540277777777,218.0,CLASSIC
40900,25.896948055555555,99.0,CLASSIC
40901,53.53823888888888,195.0,CLASSIC
40903,28.614544722222227,118.0,CLASSIC
40904,26.168370000000003,111.0,CLASSIC
40906,72.22949361111111,207.0,CLASSIC
40908,79.26112944444445,274.0,CLASSIC
40915,68.82542694444444,221.0,CLASSIC
40916,32.94873666666666,116.0,CLASSIC
40917,12.782147499999995,57.0,CLASSIC
40919,37.47355888888888,173.0,CLASSIC
40920,12.766582222222222,41.0,CLASSIC
40924,26.389480833333334,102.0,CLASSIC
40925,28.028965,108.0,CLASSIC
40926,12.947160277777778,50.0,CLASSIC
40927,39.77348388888889,124.0,CLASSIC
40928,47.76142777777778,183.0,CLASSIC
40929,14.338626944444446,46.0,CLASSIC
40931,46.8712975,169.0,CLASSIC
40932,39.54117222222223,139.0,CLASSIC
40933,74.55290388888889,252.0,CLASSIC
40934,9.7416025,28.0,CLASSIC
40935,31.3727975,117.0,CLASSIC
40936,43.72621111111111,200.0,CLASSIC
40938,46.88851638888888,191.0,CLASSIC
40939,45.22089555555556,152.0,CLASSIC
40941,37.33226833333334,161.0,CLASSIC
40944,59.55949444444445,220.0,CLASSIC
40947,20.61009138888889,77.0,CLASSIC
40949,50.37952527777778,192.0,CLASSIC
40951,34.83973194444444,154.0,CLASSIC
40952,37.02142194444444,121.0,CLASSIC
40956,54.44012027777777,217.0,CLASSIC
40957,16.216265833333335,61.0,CLASSIC
40958,14.167328333333334,59.0,CLASSIC
40959,58.07185166666666,187.0,CLASSIC
40960,72.2688425,220.0,CLASSIC
40962,13.917169444444443,65.0,CLASSIC
40964,59.291064166666665,232.0,CLASSIC
40965,8.799631944444446,31.0,CLASSIC
40968,59.48476444444445,263.0,CLASSIC
40969,69.08270444444445,212.0,CLASSIC
40970,54.24139888888888,227.0,CLASSIC
40972,30.42715944444444,128.0,CLASSIC
40973,28.634316111111104,119.0,CLASSIC
40975,24.035630277777777,68.0,CLASSIC
40976,21.398845277777777,87.0,CLASSIC
40978,82.47954583333333,236.0,CLASSIC
40981,50.3631175,159.0,CLASSIC
40982,37.91369777777778,105.0,CLASSIC
40983,48.99642194444444,177.0,CLASSIC
40985,52.79166722222222,191.0,CLASSIC
40986,52.32257888888888,245.0,CLASSIC
40989,20.73448555555556,90.0,CLASSIC
40990,73.9724475,246.0,CLASSIC
40993,46.89855305555555,183.0,CLASSIC
40994,69.45920305555556,254.0,CLASSIC
40995,61.96055222222223,253.0,CLASSIC
40998,72.8172225,267.0,CLASSIC
41000,67.26345666666667,264.0,CLASSIC
41001,17.18676027777778,64.0,CLASSIC
41003,35.320211388888886,168.0,CLASSIC
41007,46.161409722222224,177.0,CLASSIC
41008,69.42887722222223,184.0,CLASSIC
41010,27.61043527777778,90.0,CLASSIC
41011,24.069844999999997,87.0,CLASSIC
41013,54.139454444444446,188.0,CLASSIC
41015,61.72569333333333,201.0,CLASSIC
41016,91.15276166666666,267.0,CLASSIC
41019,39.17034527777778,138.0,CLASSIC
41021,29.08168722222222,127.0,CLASSIC
41023,88.67525472222223,233.0,CLASSIC
41026,37.93361305555556,149.0,CLASSIC
41028,18.07680472222222,62.0,CLASSIC
41030,47.51004833333334,171.0,CLASSIC
41032,43.74699916666667,177.0,CLASSIC
41033,48.276655277777785,130.0,CLASSIC
41034,32.47657305555555,144.0,CLASSIC
41036,26.479461944444445,121.0,CLASSIC
41038,65.35769416666666,240.0,CLASSIC
41039,55.94310416666667,150.0,CLASSIC
41041,50.33247805555555,166.0,CLASSIC
41042,44.20747055555556,161.0,CLASSIC
41046,39.62270361111111,160.0,CLASSIC
41047,27.84835583333333,106.0,CLASSIC
41054,40.93102527777778,127.0,CLASSIC
41055,25.557233055555557,120.0,CLASSIC
41056,40.13696555555556,154.0,CLASSIC
41062,34.52928,151.0,CLASSIC
41063,58.42430777777778,207.0,CLASSIC
41066,66.10493444444444,240.0,CLASSIC
41067,90.00216277777778,148.0,CLASSIC
41068,61.79858833333334,224.0,CLASSIC
41069,36.62094750000001,146.0,CLASSIC
41071,24.750664722222226,98.0,CLASSIC
41072,30.129335277777777,102.0,CLASSIC
41074,31.65773694444444,134.0,CLASSIC
41076,32.25682972222223,124.0,CLASSIC
41077,31.096551388888887,131.0,CLASSIC
41078,37.17514138888889,141.0,CLASSIC
41079,55.53761222222222,195.0,CLASSIC
41081,36.65484666666666,133.0,CLASSIC
41083,47.03525527777778,129.0,CLASSIC
41085,57.25304472222222,191.0,CLASSIC
41086,71.43235722222222,231.0,CLASSIC
41088,72.3946975,122.0,CLASSIC
41089,35.044815,139.0,CLASSIC
41091,65.88981888888888,234.0,CLASSIC
41092,50.30932111111111,167.0,CLASSIC
41097,41.03021694444444,96.0,CLASSIC
41099,28.019479444444443,100.0,CLASSIC
41100,50.87868055555555,198.0,CLASSIC
41103,2.364136388888889,9.0,CLASSIC
41104,36.01074472222223,146.0,CLASSIC
41109,27.480869722222227,112.0,CLASSIC
41111,64.46538444444444,210.0,CLASSIC
