bike_number,bike_model,accumulated_hours_past,total_trips_past
53657,CLASSIC,4.497199722222222,21
53658,CLASSIC,3.784226111111111,22
53659,CLASSIC,15.114793055555555,61
53660,CLASSIC,9.451574444444445,32
53661,CLASSIC,11.24923861111111,48
53662,CLASSIC,5.0617575,18
53663,CLASSIC,26.241174722222222,104
53664,CLASSIC,11.893312222222223,51
53665,CLASSIC,4.252957777777778,22
53667,CLASSIC,10.417637777777777,47
53668,CLASSIC,12.941801666666667,58
53669,CLASSIC,9.29033,43
53670,CLASSIC,12.246999166666667,53
53671,CLASSIC,18.729704444444444,72
53672,CLASSIC,18.082510833333334,69
53673,CLASSIC,10.070324722222223,45
53674,CLASSIC,2.6638780555555557,14
53675,CLASSIC,5.756740833333334,35
53676,CLASSIC,14.0607825,44
53677,CLASSIC,4.869093333333334,17
53678,CLASSIC,7.231095,32
53679,CLASSIC,10.889576111111111,52
53680,CLASSIC,18.463116666666668,80
53681,CLASSIC,15.913711944444445,43
53682,CLASSIC,21.324014444444444,79
53683,CLASSIC,9.04789361111111,45
53684,CLASSIC,7.677118055555556,35
53686,CLASSIC,27.11679416666667,88
53687,CLASSIC,0.6923286111111111,3
53689,CLASSIC,8.035380277777778,43
53690,CLASSIC,7.268979722222222,34
53691,CLASSIC,8.159250277777778,39
53692,CLASSIC,15.684731944444444,57
53693,CLASSIC,14.984809722222222,58
53695,CLASSIC,5.517044722222223,20
53696,CLASSIC,11.61629,55
53697,CLASSIC,10.258463888888889,41
53698,CLASSIC,6.9119625,23
53699,CLASSIC,11.247628888888888,37
53700,CLASSIC,8.931500555555555,37
53701,CLASSIC,11.219479722222223,40
53702,CLASSIC,19.398289444444444,74
53703,CLASSIC,9.169885833333334,32
53705,CLASSIC,5.9252497222222225,21
53706,CLASSIC,4.1443725,9
53707,CLASSIC,14.202043055555556,57
53708,CLASSIC,9.751425555555556,44
53709,CLASSIC,9.755901944444444,31
53710,CLASSIC,19.550258888888887,77
53711,CLASSIC,5.9842772222222225,32
53713,CLASSIC,7.8591066666666665,39
53715,CLASSIC,14.715226666666666,59
53716,CLASSIC,18.52251611111111,69
53717,CLASSIC,27.7928175,45
53719,CLASSIC,10.058998333333333,44
53720,CLASSIC,7.988493611111111,31
53721,CLASSIC,5.403881944444445,23
53722,CLASSIC,10.444451666666668,46
53725,CLASSIC,5.439980833333333,24
53726,CLASSIC,16.020586666666667,56
53727,CLASSIC,16.705408333333335,65
53729,CLASSIC,3.9926269444444444,13
53733,CLASSIC,13.590004722222222,64
53735,CLASSIC,22.39735222222222,75
53739,CLASSIC,2.645791111111111,9
53741,CLASSIC,16.49638638888889,79
53742,CLASSIC,15.641756388888888,67
53743,CLASSIC,15.5346875,63
53745,CLASSIC,15.289651666666666,73
53746,CLASSIC,14.5594075,61
53747,CLASSIC,16.203474444444446,62
53748,CLASSIC,12.33607861111111,45
53749,CLASSIC,16.79480138888889,69
53750,CLASSIC,11.495371666666667,52
53751,CLASSIC,23.955561944444444,82
53752,CLASSIC,3.544494722222222,14
53753,CLASSIC,18.756675277777777,57
53754,CLASSIC,24.040526111111113,32
53755,CLASSIC,5.849382777777778,26
53756,CLASSIC,13.726106666666666,58
53757,CLASSIC,10.347161388888889,39
53758,CLASSIC,13.593222222222222,56
53759,CLASSIC,16.05721722222222,72
53762,CLASSIC,14.617670555555556,71
53763,CLASSIC,7.045941944444444,22
53766,CLASSIC,8.337075555555556,42
53767,CLASSIC,6.948683611111111,23
53768,CLASSIC,11.29630361111111,49
53769,CLASSIC,22.026208055555557,93
53770,CLASSIC,8.2580775,32
53772,CLASSIC,14.678512777777778,62
53774,CLASSIC,11.631948055555556,50
53775,CLASSIC,10.494294166666666,56
53778,CLASSIC,13.175581388888888,43
53779,CLASSIC,13.75161138888889,50
53781,CLASSIC,13.679330555555556,73
53782,CLASSIC,20.38805222222222,85
53784,CLASSIC,14.58583638888889,60
53785,CLASSIC,7.5870436111111115,28
53786,CLASSIC,14.071011666666667,56
53787,CLASSIC,10.012933333333333,50
53788,CLASSIC,8.433075833333334,40
53789,CLASSIC,16.855829166666666,63
53790,CLASSIC,16.611702222222224,72
53791,CLASSIC,18.344218333333334,80
53792,CLASSIC,17.28939777777778,70
53793,CLASSIC,17.096196111111112,81
53794,CLASSIC,10.453910555555556,43
53795,CLASSIC,5.241444166666667,31
53796,CLASSIC,19.661635555555556,47
53797,CLASSIC,9.005749444444444,37
53798,CLASSIC,11.656090555555556,49
53800,CLASSIC,11.889671388888889,50
53801,CLASSIC,18.942504444444445,74
53803,CLASSIC,15.406413333333333,67
53805,CLASSIC,12.83671,53
53806,CLASSIC,14.019464166666667,57
53807,CLASSIC,15.309394722222223,65
53808,CLASSIC,7.4863425,27
53809,CLASSIC,2.163839444444444,9
53810,CLASSIC,19.64105888888889,93
53812,CLASSIC,10.29977,44
53813,CLASSIC,14.357549444444444,61
53814,CLASSIC,10.088890000000001,28
53816,CLASSIC,5.848472222222222,27
53817,CLASSIC,11.605293055555556,53
53818,CLASSIC,12.41098,55
53819,CLASSIC,4.48135,18
53821,CLASSIC,9.644399444444444,43
53823,CLASSIC,10.108380277777778,43
53826,CLASSIC,11.095800833333334,50
53827,CLASSIC,11.8309575,37
53828,CLASSIC,10.353577222222222,51
53830,CLASSIC,13.145566111111112,57
53831,CLASSIC,6.6250502777777776,24
53832,CLASSIC,16.431976111111112,62
53833,CLASSIC,3.840742777777778,18
53834,CLASSIC,10.733150555555556,40
53835,CLASSIC,25.787911944444446,79
53836,CLASSIC,24.311646666666668,80
53838,CLASSIC,4.904224722222222,22
53839,CLASSIC,0.4936113888888889,2
53841,CLASSIC,13.127916666666668,55
53842,CLASSIC,9.554242499999999,41
53843,CLASSIC,12.496354166666666,31
53846,CLASSIC,13.678053333333333,55
53848,CLASSIC,7.286342222222222,32
53849,CLASSIC,21.84502611111111,87
53850,CLASSIC,5.3766058333333335,23
53851,CLASSIC,19.388751944444444,74
53853,CLASSIC,9.8266,54
53854,CLASSIC,14.203119166666667,64
53855,CLASSIC,15.395340277777779,70
53856,CLASSIC,5.5346325,29
53857,CLASSIC,7.607614166666666,4
53858,CLASSIC,4.413989722222222,26
53859,CLASSIC,8.502878055555556,32
53860,CLASSIC,19.066970277777777,68
53861,CLASSIC,4.894063333333333,29
53864,CLASSIC,10.498179166666667,43
53865,CLASSIC,9.93157388888889,40
53866,CLASSIC,12.322836666666667,57
53867,CLASSIC,15.247755555555555,70
53868,CLASSIC,27.506841944444446,85
53869,CLASSIC,14.23991638888889,51
53870,CLASSIC,0.7890211111111111,5
53872,CLASSIC,8.079332222222222,34
53873,CLASSIC,14.663058611111111,66
53874,CLASSIC,9.924924444444445,45
53875,CLASSIC,15.071398333333333,65
53878,CLASSIC,3.7744194444444443,16
53879,CLASSIC,7.600645833333333,36
53880,CLASSIC,17.805465277777778,65
53881,CLASSIC,0.35663083333333334,2
53883,CLASSIC,24.611673055555556,52
53884,CLASSIC,13.563092777777777,55
53885,CLASSIC,4.426205555555556,16
53886,CLASSIC,10.20873138888889,50
53887,CLASSIC,6.6226325,26
53888,CLASSIC,17.145387777777778,64
53890,CLASSIC,18.856721944444445,85
53891,CLASSIC,12.796306666666666,50
53893,CLASSIC,14.678867222222221,62
53894,CLASSIC,17.9223575,86
53895,CLASSIC,6.0733625,29
53897,CLASSIC,3.3051905555555554,15
53898,CLASSIC,23.42951138888889,86
53899,CLASSIC,7.5245975,26
53900,CLASSIC,18.974920833333332,74
53901,CLASSIC,8.661714722222221,34
53902,CLASSIC,3.025282222222222,13
53903,CLASSIC,7.45646,20
53904,CLASSIC,11.13212,45
53905,CLASSIC,5.085839444444444,27
53906,CLASSIC,15.46909861111111,41
53908,CLASSIC,32.16619583333333,54
53909,CLASSIC,9.386443611111112,41
53910,CLASSIC,8.35572638888889,36
53911,CLASSIC,6.778144444444444,38
53912,CLASSIC,12.407838055555555,64
53913,CLASSIC,5.559846111111111,25
53914,CLASSIC,5.6770775,31
53915,CLASSIC,22.380484722222224,65
53916,CLASSIC,19.575356944444444,69
53917,CLASSIC,10.280047222222223,38
53918,CLASSIC,8.02888138888889,42
53919,CLASSIC,20.230206666666668,102
53920,CLASSIC,21.112218333333335,88
53921,CLASSIC,20.90741638888889,89
53922,CLASSIC,1.8571447222222222,6
53923,CLASSIC,37.04587111111111,59
53924,CLASSIC,7.683731111111111,33
53925,CLASSIC,4.951661944444444,27
53927,CLASSIC,11.465786944444444,43
53928,CLASSIC,12.249677222222223,58
53931,CLASSIC,15.90800861111111,66
53932,CLASSIC,21.988048055555556,89
53933,CLASSIC,14.237110555555555,58
53934,CLASSIC,11.80691388888889,43
53935,CLASSIC,8.040834722222222,33
53936,CLASSIC,16.59658222222222,70
53937,CLASSIC,29.874110277777778,31
53940,CLASSIC,7.874429166666666,34
53941,CLASSIC,22.967351944444445,93
53943,CLASSIC,3.6443244444444445,18
53944,CLASSIC,13.590766944444445,66
53945,CLASSIC,10.673367222222222,59
53946,CLASSIC,12.103899722222222,57
53947,CLASSIC,8.3837125,30
53948,CLASSIC,10.949365277777778,63
53949,CLASSIC,10.581415833333333,43
53950,CLASSIC,12.062771944444444,53
53951,CLASSIC,24.076701944444444,78
53953,CLASSIC,17.13641416666667,77
53954,CLASSIC,5.352399444444444,23
53955,CLASSIC,20.352240277777778,71
53956,CLASSIC,23.30724611111111,23
53957,CLASSIC,9.163208888888889,50
53958,CLASSIC,10.114195277777778,51
53959,CLASSIC,21.859881944444446,88
53960,CLASSIC,12.288117222222223,53
53961,CLASSIC,20.531708333333334,74
53962,CLASSIC,9.957164166666667,44
53963,CLASSIC,15.175854166666667,64
53966,CLASSIC,17.927975555555555,79
53969,CLASSIC,15.163486666666667,53
53970,CLASSIC,12.044338333333334,59
53971,CLASSIC,19.40843111111111,83
53972,CLASSIC,2.4540663888888887,11
53973,CLASSIC,8.967045277777778,43
53974,CLASSIC,20.749797222222224,87
53975,CLASSIC,8.549779444444445,33
53976,CLASSIC,8.240119722222222,35
53977,CLASSIC,17.995925,61
53978,CLASSIC,5.956958888888889,28
53979,CLASSIC,9.384730833333332,43
53980,CLASSIC,17.2031575,81
53981,CLASSIC,2.3746769444444444,10
53983,CLASSIC,10.359591111111111,44
53984,CLASSIC,6.598455555555556,25
53985,CLASSIC,20.7472575,70
53986,CLASSIC,8.958847777777777,35
53987,CLASSIC,0.6648566666666667,6
53988,CLASSIC,6.3346975,27
53989,CLASSIC,8.841850277777779,30
53990,CLASSIC,19.438807222222223,73
53991,CLASSIC,13.364008333333333,53
53992,CLASSIC,17.736035,76
53993,CLASSIC,18.56897,55
53994,CLASSIC,10.167671944444445,49
53995,CLASSIC,2.693761388888889,12
53996,CLASSIC,18.798233333333332,82
53997,CLASSIC,9.652358611111111,41
53999,CLASSIC,8.620436666666667,39
54000,CLASSIC,8.646629444444445,44
54001,CLASSIC,16.19022777777778,63
54002,CLASSIC,5.426816388888889,24
54006,CLASSIC,12.468393333333333,50
54007,CLASSIC,4.012694166666667,21
54008,CLASSIC,1.9225672222222223,10
54009,CLASSIC,12.051110277777777,63
54011,CLASSIC,3.8387958333333336,21
54012,CLASSIC,13.757087222222223,55
54013,CLASSIC,19.33212027777778,83
54014,CLASSIC,10.277903055555555,47
54015,CLASSIC,4.371710833333333,21
54017,CLASSIC,9.726754722222223,43
54018,CLASSIC,11.59750111111111,48
54019,CLASSIC,9.491586944444444,33
54020,CLASSIC,9.38638138888889,39
54021,CLASSIC,21.1491825,64
54023,CLASSIC,7.51348,33
54024,CLASSIC,11.368985,43
54025,CLASSIC,5.290717222222222,25
54027,CLASSIC,0.7330777777777778,4
54030,CLASSIC,15.308880555555556,75
54032,CLASSIC,11.472218333333334,46
54033,CLASSIC,6.164959166666667,22
54034,CLASSIC,20.781473055555555,87
54035,CLASSIC,10.622345555555556,35
54036,CLASSIC,5.438792777777778,22
54038,CLASSIC,16.117770277777776,69
54041,CLASSIC,20.601795,88
54042,CLASSIC,9.605764722222222,40
54043,CLASSIC,12.356636111111111,48
54045,CLASSIC,17.845490833333333,80
54046,CLASSIC,2.5552888888888887,12
54047,CLASSIC,25.535783055555555,95
54048,CLASSIC,18.74805138888889,69
54049,CLASSIC,14.949689166666667,57
54050,CLASSIC,17.99225277777778,74
54052,CLASSIC,13.528052777777777,59
54054,CLASSIC,24.6323225,64
54055,CLASSIC,10.665879444444444,47
54056,CLASSIC,6.23601,26
54057,CLASSIC,5.065299166666667,17
54058,CLASSIC,8.569134166666666,40
54059,CLASSIC,16.232720277777776,67
54060,CLASSIC,3.4753966666666667,11
54061,CLASSIC,11.040978611111111,45
54063,CLASSIC,16.857969444444446,60
54064,CLASSIC,16.520947777777778,51
54065,CLASSIC,16.70136888888889,66
54067,CLASSIC,20.26936166666667,82
54068,CLASSIC,1.1306341666666668,5
54069,CLASSIC,1.7687891666666666,10
54071,CLASSIC,8.602757222222222,33
54072,CLASSIC,18.985971111111112,56
54073,CLASSIC,17.37991027777778,57
54074,CLASSIC,12.144123055555555,32
54075,CLASSIC,16.86421361111111,75
54076,CLASSIC,7.761997222222222,33
54078,CLASSIC,1.5380741666666666,7
54080,CLASSIC,22.377860277777778,91
54082,CLASSIC,8.073095555555556,37
54083,CLASSIC,11.724309444444444,46
54086,CLASSIC,10.9468,45
54087,CLASSIC,2.994686388888889,11
54089,CLASSIC,22.791339166666667,96
54090,CLASSIC,9.572515555555556,45
54091,CLASSIC,15.868917777777778,63
54092,CLASSIC,7.743521388888889,28
54093,CLASSIC,17.35253,63
54094,CLASSIC,15.238183611111111,65
54095,CLASSIC,8.487741388888889,29
54097,CLASSIC,3.1218325,14
54098,CLASSIC,13.740275,63
54100,CLASSIC,9.572250555555556,46
54101,CLASSIC,20.70732027777778,83
54102,CLASSIC,15.139480833333334,50
54104,CLASSIC,16.84252138888889,74
54105,CLASSIC,19.8291925,76
54106,CLASSIC,17.52009222222222,78
54107,CLASSIC,14.451067222222223,41
54108,CLASSIC,7.396579444444445,36
54109,CLASSIC,12.999343611111112,67
54110,CLASSIC,36.864872500000004,75
54111,CLASSIC,18.410450833333332,57
54112,CLASSIC,23.592199722222222,84
54113,CLASSIC,7.522411944444444,28
54114,CLASSIC,22.27437888888889,76
54116,CLASSIC,13.707436944444444,49
54117,CLASSIC,15.884952777777778,70
54118,CLASSIC,12.195958055555556,45
54120,CLASSIC,15.539231666666666,58
54122,CLASSIC,21.440182222222223,84
54123,CLASSIC,22.922614166666666,66
54124,CLASSIC,6.914416666666667,29
54126,CLASSIC,9.394361944444444,37
54128,CLASSIC,16.30247138888889,86
54129,CLASSIC,9.733329166666667,42
54130,CLASSIC,22.836188333333332,87
54131,CLASSIC,1.8340119444444445,9
54134,CLASSIC,9.414175833333333,39
54135,CLASSIC,35.340895277777776,48
54136,CLASSIC,8.534005833333334,35
54137,CLASSIC,22.60413361111111,94
54138,CLASSIC,4.751718888888889,24
54139,CLASSIC,4.092108611111111,20
54141,CLASSIC,3.4678444444444443,14
54143,CLASSIC,6.067943333333333,28
54144,CLASSIC,15.24702138888889,61
54145,CLASSIC,18.054683611111113,60
54146,CLASSIC,9.592635277777777,53
54147,CLASSIC,3.7007530555555554,16
54148,CLASSIC,20.77878527777778,82
54149,CLASSIC,2.9325663888888887,19
54150,CLASSIC,8.199204166666666,35
54152,CLASSIC,4.730393333333333,22
54154,CLASSIC,7.8218797222222225,30
54155,CLASSIC,14.476447777777778,69
54156,CLASSIC,24.035181388888887,93
54157,CLASSIC,3.5649655555555553,13
54160,CLASSIC,7.4535675,27
54161,CLASSIC,14.31161111111111,58
54163,CLASSIC,13.67353,55
54164,CLASSIC,11.226910555555556,34
54166,CLASSIC,12.727832777777778,42
54167,CLASSIC,13.771029444444444,61
54168,CLASSIC,10.013634444444444,46
54169,CLASSIC,18.573,66
54170,CLASSIC,23.782923055555557,33
54171,CLASSIC,13.288744722222223,70
54172,CLASSIC,4.006495,16
54173,CLASSIC,17.45996472222222,72
54174,CLASSIC,18.6744225,82
54175,CLASSIC,15.253636388888888,38
54176,CLASSIC,4.502295277777778,19
54177,CLASSIC,7.766179444444445,32
54178,CLASSIC,16.266193333333334,60
54179,CLASSIC,22.27081638888889,100
54181,CLASSIC,3.9528033333333332,18
54183,CLASSIC,12.489848888888888,60
54184,CLASSIC,17.34920222222222,66
54185,CLASSIC,15.444978611111111,52
54186,CLASSIC,15.632723888888888,71
54191,CLASSIC,16.189051944444444,58
54192,CLASSIC,15.316240833333334,60
54193,CLASSIC,12.974258888888889,47
54194,CLASSIC,27.672814166666665,64
54195,CLASSIC,8.272729444444444,36
54196,CLASSIC,18.224314444444445,77
54197,CLASSIC,15.945527499999999,69
54200,CLASSIC,19.97815888888889,78
54201,CLASSIC,20.04659527777778,83
54202,CLASSIC,10.235653611111111,49
54204,CLASSIC,5.130225555555556,27
54205,CLASSIC,21.726384444444445,81
54206,CLASSIC,21.590621111111112,90
54207,CLASSIC,7.490578055555556,34
54208,CLASSIC,16.380515555555554,63
54209,CLASSIC,2.025416388888889,8
54210,CLASSIC,14.844431944444445,59
54211,CLASSIC,5.311868055555555,25
54212,CLASSIC,18.31077638888889,85
54213,CLASSIC,13.125589444444444,51
54215,CLASSIC,14.55487361111111,62
54217,CLASSIC,13.721664722222222,52
54218,CLASSIC,8.66002,44
54219,CLASSIC,18.681478333333335,67
54220,CLASSIC,8.773343055555555,40
54221,CLASSIC,13.81857638888889,56
54222,CLASSIC,18.08626111111111,67
54223,CLASSIC,17.395591944444444,80
54224,CLASSIC,3.5702408333333335,22
54227,CLASSIC,14.773315,72
54228,CLASSIC,12.6445475,55
54229,CLASSIC,11.81601611111111,57
54230,CLASSIC,15.256674722222222,61
54231,CLASSIC,23.112455555555556,93
54232,CLASSIC,16.816349444444445,55
54233,CLASSIC,19.550065555555555,75
54234,CLASSIC,1.8406894444444444,7
54235,CLASSIC,6.365044722222223,30
54237,CLASSIC,12.569358055555556,51
54238,CLASSIC,10.710620833333333,50
54239,CLASSIC,11.839890555555556,53
54241,CLASSIC,15.259670555555555,53
54242,CLASSIC,8.823250277777777,38
54247,CLASSIC,5.920943333333334,25
54248,CLASSIC,6.995753055555555,26
54249,CLASSIC,11.432636666666667,47
54252,CLASSIC,8.880231111111112,31
54254,CLASSIC,15.127546666666667,54
54255,CLASSIC,13.499611944444444,60
54257,CLASSIC,8.230607777777777,31
54259,CLASSIC,1.315625,3
54260,CLASSIC,15.600595,74
54262,CLASSIC,21.00430666666667,88
54265,CLASSIC,9.0585575,26
54266,CLASSIC,12.203523333333333,53
54267,CLASSIC,14.648323611111111,71
54268,CLASSIC,2.2050475,10
54269,CLASSIC,19.954296111111113,27
54270,CLASSIC,18.67964277777778,70
54271,CLASSIC,13.633030555555555,51
54272,CLASSIC,27.457575555555557,84
54274,CLASSIC,19.89962138888889,75
54277,CLASSIC,14.055358611111112,59
54278,CLASSIC,20.978333333333335,85
54279,CLASSIC,10.40373861111111,38
54280,CLASSIC,10.748149444444445,43
54281,CLASSIC,13.586134722222223,48
54283,CLASSIC,11.489613055555555,56
54286,CLASSIC,11.3447375,54
54288,CLASSIC,9.928475277777778,45
54290,CLASSIC,23.72240888888889,86
54292,CLASSIC,12.855536944444445,67
54294,CLASSIC,5.510381111111111,27
54295,CLASSIC,6.645605277777777,36
54296,CLASSIC,8.428916944444444,28
54297,CLASSIC,21.62226611111111,63
54298,CLASSIC,11.902196666666667,37
54299,CLASSIC,12.420011944444445,45
54300,CLASSIC,10.147405555555556,46
54302,CLASSIC,23.065175555555555,68
54303,CLASSIC,3.9936322222222222,18
54304,CLASSIC,0.37010055555555554,2
54306,CLASSIC,6.597095833333333,20
54307,CLASSIC,12.528423333333333,48
54309,CLASSIC,9.560778055555556,45
54310,CLASSIC,20.934309722222224,87
54314,CLASSIC,10.369579722222221,43
54315,CLASSIC,13.925448611111111,47
54316,CLASSIC,8.4656825,37
54317,CLASSIC,18.41149972222222,79
54318,CLASSIC,11.279427777777778,52
54319,CLASSIC,15.820713611111112,67
54320,CLASSIC,12.7200075,59
54321,CLASSIC,17.011259166666665,81
54322,CLASSIC,18.784170833333334,81
54323,CLASSIC,22.280779166666665,100
54324,CLASSIC,17.174324444444444,61
54325,CLASSIC,3.7313308333333333,16
54326,CLASSIC,16.343594166666666,67
54327,CLASSIC,6.743166944444444,35
54328,CLASSIC,5.688521388888889,18
54329,CLASSIC,13.92870638888889,49
54330,CLASSIC,21.464033611111113,89
54331,CLASSIC,6.292340833333333,21
54332,CLASSIC,10.17315,51
54333,CLASSIC,16.916867222222223,68
54334,CLASSIC,6.984023611111111,29
54337,CLASSIC,6.2227741666666665,30
54338,CLASSIC,6.155498333333333,29
54339,CLASSIC,6.343475,27
54341,CLASSIC,11.002989722222223,60
54342,CLASSIC,19.093073611111112,79
54343,CLASSIC,7.574077777777778,30
54344,CLASSIC,14.87775388888889,59
54345,CLASSIC,13.489660277777778,51
54346,CLASSIC,23.385112222222222,83
54347,CLASSIC,20.952095833333335,85
54348,CLASSIC,20.352976388888887,92
54350,CLASSIC,13.883543333333334,65
54353,CLASSIC,18.698677777777778,82
54354,CLASSIC,17.277019444444445,57
54356,CLASSIC,26.585483611111112,89
54357,CLASSIC,7.443496111111111,29
54358,CLASSIC,10.6013125,50
54359,CLASSIC,4.292951111111111,19
54360,CLASSIC,19.923775,73
54361,CLASSIC,11.190721944444444,33
54362,CLASSIC,9.269947777777778,36
54363,CLASSIC,35.87016527777778,58
54364,CLASSIC,2.9826297222222222,21
54365,CLASSIC,17.181725833333335,66
54367,CLASSIC,6.540131111111111,29
54368,CLASSIC,24.885554166666665,47
54369,CLASSIC,17.35284111111111,61
54370,CLASSIC,20.759719722222222,83
54371,CLASSIC,0.8333969444444445,3
54372,CLASSIC,3.7193875,19
54374,CLASSIC,18.315269444444443,58
54375,CLASSIC,12.842445555555555,51
54376,CLASSIC,2.1523155555555555,9
54378,CLASSIC,8.480345555555555,45
54380,CLASSIC,10.715838055555556,51
54381,CLASSIC,5.261741944444444,16
54382,CLASSIC,22.04358583333333,86
54385,CLASSIC,13.217864722222222,50
54386,CLASSIC,2.993532777777778,13
54387,CLASSIC,11.383377777777778,46
54389,CLASSIC,11.319390277777778,50
54390,CLASSIC,8.798121666666667,37
54392,CLASSIC,4.696413888888889,18
54395,CLASSIC,12.286436666666667,56
54396,CLASSIC,21.10556972222222,82
54397,CLASSIC,13.340282777777778,60
54398,CLASSIC,5.2495272222222225,28
54399,CLASSIC,17.151789444444443,73
54401,CLASSIC,5.7861730555555555,26
54402,CLASSIC,17.610340833333332,75
54403,CLASSIC,6.848340277777778,36
54404,CLASSIC,15.9512,67
54405,CLASSIC,0.4676161111111111,1
54406,CLASSIC,27.090081666666666,50
54408,CLASSIC,9.606041666666666,36
54409,CLASSIC,11.476152777777777,40
54410,CLASSIC,6.233825277777778,30
54411,CLASSIC,14.773810555555556,68
54412,CLASSIC,7.828052222222222,23
54413,CLASSIC,19.5435925,82
54414,CLASSIC,15.768110833333333,72
54415,CLASSIC,6.658391666666667,27
54416,CLASSIC,11.891948888888889,59
54418,CLASSIC,7.302964444444444,29
54421,CLASSIC,4.436405833333334,23
54422,CLASSIC,19.136967777777777,90
54423,CLASSIC,4.260729722222222,25
54424,CLASSIC,4.994955833333334,21
54425,CLASSIC,5.577239444444444,14
54426,CLASSIC,11.229860277777778,40
54427,CLASSIC,8.948674722222222,18
54429,CLASSIC,16.79351972222222,64
54430,CLASSIC,10.347071944444444,46
54431,CLASSIC,14.944828611111111,65
54432,CLASSIC,12.561114444444444,39
54433,CLASSIC,12.147704722222223,60
54434,CLASSIC,14.680533333333333,66
54435,CLASSIC,5.666488333333333,25
54436,CLASSIC,5.7484238888888886,19
54438,CLASSIC,10.086394166666667,51
54440,CLASSIC,2.685846111111111,16
54441,CLASSIC,20.63611138888889,80
54442,CLASSIC,1.7809672222222224,4
54443,CLASSIC,10.351599166666666,43
54444,CLASSIC,16.10033,65
54445,CLASSIC,16.854193333333335,68
54447,CLASSIC,14.72952361111111,61
54448,CLASSIC,8.874199444444445,20
54450,CLASSIC,15.175135555555556,65
54451,CLASSIC,4.978134444444445,32
54452,CLASSIC,13.792792777777779,51
54453,CLASSIC,19.881978611111112,80
54454,CLASSIC,7.052334166666666,34
54455,CLASSIC,12.707385833333333,41
54458,CLASSIC,4.451445277777778,21
54460,CLASSIC,8.069794166666666,28
54461,CLASSIC,13.130077222222223,63
54462,CLASSIC,13.335861666666666,60
54463,CLASSIC,19.148067222222224,65
54466,CLASSIC,24.036674722222223,108
54467,CLASSIC,8.306395,36
54469,CLASSIC,6.992914166666667,32
54471,CLASSIC,18.628621666666668,79
54474,CLASSIC,14.811554166666667,69
54475,CLASSIC,20.055516666666666,75
54476,CLASSIC,13.929296388888888,47
54477,CLASSIC,16.08494222222222,69
54478,CLASSIC,14.77179361111111,66
54479,CLASSIC,11.666539166666666,46
54480,CLASSIC,8.869794722222222,44
54481,CLASSIC,12.35837361111111,63
54483,CLASSIC,14.880699722222223,65
54484,CLASSIC,21.45675111111111,80
54485,CLASSIC,13.742712222222222,59
54486,CLASSIC,13.515335,65
54487,CLASSIC,9.815469722222222,39
54488,CLASSIC,15.264314444444445,60
54491,CLASSIC,15.577115277777779,66
54492,CLASSIC,13.536831944444444,61
54494,CLASSIC,23.355399444444444,81
54496,CLASSIC,3.1558502777777777,16
54497,CLASSIC,21.454379166666666,98
54498,CLASSIC,14.398609166666667,53
54499,CLASSIC,18.86854388888889,63
54501,CLASSIC,11.134816666666667,51
54502,CLASSIC,4.989586666666667,25
54504,CLASSIC,27.154084722222223,78
54505,CLASSIC,9.195003055555556,36
54506,CLASSIC,10.097465555555555,41
54508,CLASSIC,18.497624166666668,66
54510,CLASSIC,15.2132425,55
54511,CLASSIC,20.437924722222224,52
54512,CLASSIC,16.335351111111112,81
54514,CLASSIC,15.39509,60
54516,CLASSIC,9.698103333333334,45
54517,CLASSIC,4.510111111111112,21
54518,CLASSIC,13.462274166666667,58
54519,CLASSIC,7.731143055555555,38
54520,CLASSIC,14.171196666666667,65
54521,CLASSIC,13.133275555555556,51
54523,CLASSIC,15.329615277777778,39
54524,CLASSIC,12.879673888888888,45
54525,CLASSIC,18.05028777777778,75
54526,CLASSIC,8.446613055555556,36
54528,CLASSIC,13.129375277777777,47
54529,CLASSIC,6.864909444444445,30
54531,CLASSIC,0.9712930555555555,3
54533,CLASSIC,10.008921666666666,33
54534,CLASSIC,17.448088333333335,63
54535,CLASSIC,14.9111125,61
54537,CLASSIC,12.72436888888889,49
54539,CLASSIC,14.839015277777778,61
54540,CLASSIC,15.40524861111111,59
54542,CLASSIC,15.302916111111111,59
54543,CLASSIC,20.82001,68
54544,CLASSIC,5.635827777777777,24
54545,CLASSIC,14.825285555555556,58
54546,CLASSIC,15.775224444444445,51
54547,CLASSIC,7.569266388888889,36
54548,CLASSIC,35.113013055555555,70
54549,CLASSIC,11.072653333333333,45
54552,CLASSIC,8.282652222222222,30
54555,CLASSIC,9.90479611111111,41
54556,CLASSIC,13.952822777777778,60
54558,CLASSIC,13.906012222222222,60
54559,CLASSIC,7.959211666666667,45
54560,CLASSIC,9.584400833333333,42
54561,CLASSIC,15.02708,58
54562,CLASSIC,19.0372875,77
54563,CLASSIC,5.626760277777778,29
54564,CLASSIC,6.026385,38
54566,CLASSIC,15.840895000000002,43
54567,CLASSIC,22.40491583333333,59
54569,CLASSIC,9.95953861111111,34
54570,CLASSIC,12.805609444444444,54
54571,CLASSIC,20.15159388888889,69
54573,CLASSIC,15.499901111111111,58
54574,CLASSIC,9.522850555555555,46
54575,CLASSIC,7.819951388888889,31
54576,CLASSIC,20.012970833333334,61
54577,CLASSIC,4.326599722222222,21
54578,CLASSIC,5.076066666666667,24
